V1,V2,V3,V4,V5,Approach,Cycle,Trait
0.295792372874247,0.4399136534015,0.26093901875367,0.340083872569461,0.399569958873883,All,1,Ccirc.year3.BC
0.262326020815391,0.358213440854847,0.224822044267314,0.300251008858409,0.387177607188387,CDmean,1,Ccirc.year3.BC
0.254460867239192,0.336417439045636,0.175357356919506,0.354841055876736,0.376167751823852,Random,1,Ccirc.year3.BC
0.328100290479058,0.415518942480704,0.440051385716376,0.346043086053131,0.341930281984185,All,2,Ccirc.year3.BC
0.383333718289682,0.427037688463769,0.401808622856251,0.333171363941064,0.328564703310057,CDmean,2,Ccirc.year3.BC
0.328388682490237,0.353037943445898,0.389360686614303,0.236976099528987,0.266391813187628,Random,2,Ccirc.year3.BC
0.329410183994782,0.402813746474557,0.458114114436181,0.219440400348345,0.365580919073536,All,3,Ccirc.year3.BC
0.314834436469167,0.335286364464081,0.419315328994552,0.131907401284081,0.390116308131538,CDmean,3,Ccirc.year3.BC
0.230992911977961,0.300627623160019,0.376850303375419,0.104816477083155,0.361856500785246,Random,3,Ccirc.year3.BC
0.225568744951182,0.463349125050983,0.244797311799027,0.41078009231785,0.361715668431969,All,4,Ccirc.year3.BC
0.312149377977229,0.365150114108172,0.17898122362083,0.404107511409851,0.313290961959652,CDmean,4,Ccirc.year3.BC
0.246407264203514,0.00376632149913916,0.169489258548316,0.442299066331174,0.290649975082002,Random,4,Ccirc.year3.BC
0.203321810916752,0.263122185108348,0.39135013107063,0.419842143894641,0.509665148472012,All,5,Ccirc.year3.BC
0.128295676634605,0.21030417070125,0.31681561509324,0.367549332626271,0.586038494090313,CDmean,5,Ccirc.year3.BC
0.179424090747768,0.279831372573149,0.416195598106905,0.337799225010173,0.558273840890074,Random,5,Ccirc.year3.BC
0.295763105614747,0.484526275580308,0.497717027381264,0.373306471743699,0.202234521133838,All,6,Ccirc.year3.BC
0.268353951511914,0.437432170481215,0.510665015804664,0.372216130323254,0.194486853243345,CDmean,6,Ccirc.year3.BC
0.256302821599297,0.448677986207527,0.570032597340216,0.388024157674855,0.188461553369208,Random,6,Ccirc.year3.BC
0.189123489688637,0.380910312124179,0.294609779263114,0.428118189730167,0.435006530953107,All,7,Ccirc.year3.BC
0.244573989771241,0.351777359962572,0.324579245278645,0.258307343749276,0.350225545643181,CDmean,7,Ccirc.year3.BC
0.237751224629114,0.320022336089071,0.180861190577145,0.139659750753963,0.351977179194009,Random,7,Ccirc.year3.BC
0.397595251050874,0.41485970529993,0.262648611389328,0.480736257078934,0.372578433971563,All,8,Ccirc.year3.BC
0.394565793726764,0.397636571193935,0.190403097587419,0.4801157542363,0.304842216764036,CDmean,8,Ccirc.year3.BC
0.416560506706834,0.328376489612878,0.171183937993775,0.36809745647404,0.36125086357679,Random,8,Ccirc.year3.BC
0.356764063815552,0.220231830178231,0.213387269935457,0.539681258168284,0.44298518000129,All,9,Ccirc.year3.BC
0.251633595628362,0.270536400958282,0.22420491959052,0.528212498993605,0.477369664158906,CDmean,9,Ccirc.year3.BC
0.317942633744476,0.281685249195917,0.137024884104038,0.347012897734377,0.458851775553376,Random,9,Ccirc.year3.BC
0.359004724505096,0.372717689256111,0.279567862468985,0.423391716139201,0.327393724909534,All,10,Ccirc.year3.BC
0.316349355364631,0.327202393312291,0.313086213010232,0.330881003444173,0.333548562350377,CDmean,10,Ccirc.year3.BC
0.169104801259905,0.382832181456976,0.334906479515514,0.188442443146036,0.265913239510217,Random,10,Ccirc.year3.BC
