V1,V2,V3,V4,V5,Approach,Cycle,Trait
0.259167955151626,0.375962706158067,0.265135909991279,0.365419916457124,0.312119242496942,All,1,Ccirc.year3.BC
0.275113602679903,0.327187624193552,0.241363911165404,0.39726177809526,0.29926199778198,CDmean,1,Ccirc.year3.BC
0.139884160000601,0.296795281105277,0.152077699441535,0.375313653791409,0.246525742597942,Random,1,Ccirc.year3.BC
0.327892928966569,0.381561476924415,0.437689211402779,0.324343851925199,0.216133671838028,All,2,Ccirc.year3.BC
0.318777874182753,0.370972563624418,0.389756186311961,0.288457926438386,0.221002460528882,CDmean,2,Ccirc.year3.BC
0.352598983242157,0.306019471130823,0.383146182745708,0.217484652639965,0.204014529717531,Random,2,Ccirc.year3.BC
0.290989239587166,0.39568735872758,0.39574965501119,0.149672536648019,0.386983858484848,All,3,Ccirc.year3.BC
0.260926044534175,0.331572985886442,0.420516547507677,0.0900362541827129,0.395544148940161,CDmean,3,Ccirc.year3.BC
0.109000241112893,0.344262273851734,0.413140349860663,0.0648012980897821,0.312392478492605,Random,3,Ccirc.year3.BC
0.184315674653042,0.431201069930987,0.200517369072133,0.483485524067275,0.338254993250748,All,4,Ccirc.year3.BC
0.228746131824339,0.327306830393103,0.161539371085286,0.455081348281257,0.299885300139733,CDmean,4,Ccirc.year3.BC
0.198119041624532,-0.0279136773240334,0.172799351733224,0.398606756847833,0.278561517865647,Random,4,Ccirc.year3.BC
0.158617096662628,0.327453840718136,0.278669657195693,0.370250565901612,0.496370022574422,All,5,Ccirc.year3.BC
0.159203491071397,0.155238220414752,0.252723586309117,0.307522186236286,0.59538293829147,CDmean,5,Ccirc.year3.BC
0.181174513284887,0.180883358612372,0.309950521404982,0.328154458387267,0.566851834324542,Random,5,Ccirc.year3.BC
0.272724907868659,0.426326540390765,0.558100571236038,0.378437855675927,0.142773605402196,All,6,Ccirc.year3.BC
0.229927058203668,0.388151054126038,0.53956795579154,0.381307647193959,0.171839509776685,CDmean,6,Ccirc.year3.BC
0.253281562664043,0.399437775262546,0.432401572843484,0.399931224236109,0.167757727743901,Random,6,Ccirc.year3.BC
0.142519492650843,0.351559329133675,0.278047826382759,0.387756599025348,0.447935499594491,All,7,Ccirc.year3.BC
0.183269646159162,0.375197214754859,0.280408252595282,0.284028691207456,0.305044982752759,CDmean,7,Ccirc.year3.BC
0.201860440436651,0.338590871004521,0.237414874523479,0.204043457299045,0.247809330044225,Random,7,Ccirc.year3.BC
0.4676317378073,0.334643344839532,0.230000298494814,0.429615445714356,0.23728748114318,All,8,Ccirc.year3.BC
0.432623384450103,0.292310201816267,0.201543577933096,0.374976455633738,0.20894701405821,CDmean,8,Ccirc.year3.BC
0.430411476037781,0.178029387926714,0.121871415120527,0.286244686901055,0.230571354611219,Random,8,Ccirc.year3.BC
0.29055969447656,0.294709726893814,0.185987240072795,0.447649904500263,0.42631366780841,All,9,Ccirc.year3.BC
0.228573877364124,0.278833281312753,0.214649245032279,0.461861885811865,0.447489645703924,CDmean,9,Ccirc.year3.BC
0.184608311801729,0.280655205010014,0.103744313064793,0.308191560684837,0.432465686311168,Random,9,Ccirc.year3.BC
0.260580672594712,0.361723651399324,0.329595799752727,0.343146346432299,0.301775700174869,All,10,Ccirc.year3.BC
0.170619203668067,0.31833875757959,0.325133405423007,0.255580643077409,0.283211272368404,CDmean,10,Ccirc.year3.BC
0.0295724754250719,0.347437618875717,0.373861970641601,0.0486353705142135,0.198363838465683,Random,10,Ccirc.year3.BC
