V1,V2,V3,V4,V5,Approach,Cycle,Trait
0.375868810795909,0.55646690179488,0.277581142304553,0.431589583413774,0.289716303545026,All,1,Bcirc.year3.BC
0.300270727922828,0.583575348957471,0.282681599917755,0.446534705140758,0.264477789979172,CDmean,1,Bcirc.year3.BC
0.0989086618872131,0.413670486636525,0.1936891319067,0.438600294259454,0.264347648553799,Random,1,Bcirc.year3.BC
0.247695816180868,0.547381296358077,0.287709076889213,0.442594626561753,0.259857742059336,All,2,Bcirc.year3.BC
0.235569459362655,0.56214931629446,0.283703943019932,0.458998238078889,0.362900002107756,CDmean,2,Bcirc.year3.BC
0.29189958660468,0.585020546986324,0.265837045321851,0.458750765929576,0.410222279983299,Random,2,Bcirc.year3.BC
0.337521531480723,0.436794187807498,0.604014453012183,0.412734634639167,0.182882720697747,All,3,Bcirc.year3.BC
0.325891417087138,0.378332738536167,0.528843118923327,0.401498564690455,0.188229379566407,CDmean,3,Bcirc.year3.BC
0.290491562218537,0.419961087580717,0.420574609505155,0.332400426484211,0.174736194134939,Random,3,Bcirc.year3.BC
0.479489994113517,0.329136026445009,0.386322620456047,0.341715597643534,0.3491305813842,All,4,Bcirc.year3.BC
0.45297089650054,0.294846482546315,0.420843362485619,0.35172053013693,0.344883302915766,CDmean,4,Bcirc.year3.BC
0.261580343584296,0.263430323484182,0.444951912879096,0.291964383743338,0.215439442278476,Random,4,Bcirc.year3.BC
0.254041395256024,0.445430462988781,0.270441089120519,0.381428410512342,0.514706696517999,All,5,Bcirc.year3.BC
0.255761167086144,0.438941785970997,0.20464860635257,0.381402680444843,0.511344065618025,CDmean,5,Bcirc.year3.BC
0.25554646965687,0.311398771720146,0.0590012398104734,0.381783930371817,0.557252931930295,Random,5,Bcirc.year3.BC
0.445031024681857,0.398273432555374,0.479878779779011,0.362073469031237,0.164727064172649,All,6,Bcirc.year3.BC
0.330478951694692,0.352906634123269,0.465228569559988,0.349430375066034,0.14423620167443,CDmean,6,Bcirc.year3.BC
0.396091296062618,0.316424625349341,0.259686142380914,0.365522616481251,0.0943554975146117,Random,6,Bcirc.year3.BC
0.409950595124175,0.415856688612123,0.362318930623053,0.388900773959544,0.376013426052819,All,7,Bcirc.year3.BC
0.371524483056033,0.422341290273125,0.36861166952174,0.447751256238169,0.333787216043462,CDmean,7,Bcirc.year3.BC
0.329170447787323,0.409800636764307,0.387331812758255,0.397762120022045,0.262004969477361,Random,7,Bcirc.year3.BC
0.250446791072204,0.261337430891228,0.504643127530887,0.488856303244677,0.367474263999843,All,8,Bcirc.year3.BC
0.226872025111284,0.186479889543198,0.475554859771152,0.552068926507129,0.368770770888523,CDmean,8,Bcirc.year3.BC
0.164974369127343,0.109708647277289,0.479198010567173,0.601442028827345,0.330583156598897,Random,8,Bcirc.year3.BC
0.361624789788183,0.515553181078116,0.396759826319674,0.199601961590854,0.297147636107303,All,9,Bcirc.year3.BC
0.362162759246833,0.575278270803857,0.352295435272667,0.234955592377741,0.235961044821861,CDmean,9,Bcirc.year3.BC
0.436561039397251,0.252387526448538,0.210383608340447,0.0728666325115222,0.210021988039852,Random,9,Bcirc.year3.BC
0.369209535889483,0.365517366333451,0.483339401108106,0.332234511075874,0.371616924280139,All,10,Bcirc.year3.BC
0.369782079295088,0.314311197480938,0.500890288158754,0.349794635454684,0.393103471107125,CDmean,10,Bcirc.year3.BC
0.400197864950854,0.346502145653086,0.454206731584221,0.264823260081162,0.389091269397639,Random,10,Bcirc.year3.BC
