V1,V2,V3,V4,V5,Approach,Cycle,Trait
0.889468781806031,0.87791896694821,0.829254376251162,0.815831847228994,0.840890211631486,All,1,DBI.year3.BC
0.876930405975216,0.866300487157626,0.796696733250584,0.804280382514175,0.836379099392654,CDmean,1,DBI.year3.BC
0.873466249023577,0.852868019443059,0.722629556626652,0.816365778259613,0.806959586760586,Random,1,DBI.year3.BC
0.853313920706817,0.885274603186949,0.84459055295244,0.838220339832571,0.805766952262369,All,2,DBI.year3.BC
0.806097266862284,0.880983869310861,0.813873951131136,0.823082669903452,0.807100222378099,CDmean,2,DBI.year3.BC
0.753364651908242,0.8615760742894,0.770233338795276,0.751559214509139,0.778668107996294,Random,2,DBI.year3.BC
0.838386953639868,0.803266822641067,0.797070124160582,0.862971949358015,0.891182041363454,All,3,DBI.year3.BC
0.834638546777317,0.810150672549457,0.785663747148145,0.835067065665176,0.881037000033064,CDmean,3,DBI.year3.BC
0.80259709607791,0.7855729513634,0.781622282239706,0.61035981053497,0.834124683774142,Random,3,DBI.year3.BC
0.880454372149696,0.822422501557144,0.79352101816012,0.878654592555441,0.837526371754571,All,4,DBI.year3.BC
0.873530052397094,0.802059623557724,0.781205691143539,0.842325355466858,0.826018789400849,CDmean,4,DBI.year3.BC
0.874576701600283,0.797848052816325,0.738543166057755,0.816709449137655,0.791479130499496,Random,4,DBI.year3.BC
0.815228954710074,0.847639494050237,0.857631497271906,0.859503626710457,0.801518981630117,All,5,DBI.year3.BC
0.81797845279993,0.854655168990591,0.827374825973015,0.88347839288768,0.815133987616647,CDmean,5,DBI.year3.BC
0.81123334444218,0.807972445010414,0.820866623383428,0.849068215820779,0.799766815786701,Random,5,DBI.year3.BC
0.837577499812445,0.840314136503907,0.844569594961371,0.762965971710592,0.885425633561077,All,6,DBI.year3.BC
0.819230683565589,0.842349614607116,0.842586533418248,0.783192177753514,0.858425627577782,CDmean,6,DBI.year3.BC
0.838400876941276,0.841796019470554,0.835571864382133,0.762239514567535,0.864787310070183,Random,6,DBI.year3.BC
0.859759085706034,0.861559413120192,0.808337722000172,0.804114685108531,0.87731293426283,All,7,DBI.year3.BC
0.826922443869062,0.849983880774641,0.791899915535488,0.828994186361485,0.874274050684479,CDmean,7,DBI.year3.BC
0.824144526761361,0.85064626608799,0.778485258196926,0.756784673303256,0.850382729186356,Random,7,DBI.year3.BC
0.852529681418961,0.829750757648668,0.884461521381382,0.816087815075836,0.847839265155123,All,8,DBI.year3.BC
0.83870185051318,0.812484061940166,0.85889354497829,0.776804322272624,0.83971334344312,CDmean,8,DBI.year3.BC
0.845009795145937,0.799477368279343,0.595157021891601,0.765184213032837,0.815479598110645,Random,8,DBI.year3.BC
0.872220472681861,0.871312294475213,0.784929403146463,0.860648953507028,0.793629402147139,All,9,DBI.year3.BC
0.838426000997196,0.868925515372796,0.829726693305533,0.83076481507811,0.807699706581361,CDmean,9,DBI.year3.BC
0.774509531163109,0.856051190730407,0.82080407709301,0.818254254783537,0.79075667272959,Random,9,DBI.year3.BC
0.821202370943528,0.884324551922374,0.798256043801041,0.839354389547334,0.856603644840892,All,10,DBI.year3.BC
0.797409758251574,0.852778850153721,0.79936839974889,0.823001716450537,0.847607631962724,CDmean,10,DBI.year3.BC
0.812507878741882,0.813060307360156,0.79120726875752,0.816992593821687,0.850162954146588,Random,10,DBI.year3.BC
